comment_sentence_id,class,comment_sentence,partition,instance_type,category
4064,WAImageStatus,a waimagestatus displays information about the current smalltalk image.,0,0,Classreferences
4066,WAInspector,this is an abstract implementation of a web based object inspector.,0,0,Classreferences
4067,WAInspector,"platforms should implement their own subclasses, specifying behaviour for all unimplemented methods.",0,0,Classreferences
4073,WAInvisibleSessionTrackingStrategy,i am the abstract base class for classes that that use some request attribute that is present on every request for tracking sessions.,0,0,Classreferences
4074,WAInvisibleSessionTrackingStrategy,for document handlers query fields are used.,0,0,Classreferences
4078,WALabelledFormDialog,walabelledformdialog is an abstract class for generating html forms.,0,0,Classreferences
4079,WALabelledFormDialog,given a data model walabelledformdialog displays a label and input field for each instance variable of interest.,0,0,Classreferences
4080,WALabelledFormDialog,user supplied data is placed in the data model.,0,0,Classreferences
4081,WALabelledFormDialog,"subclasses need to implment the methods labelforselector , model, and rows.",0,0,Classreferences
4082,WALabelledFormDialog,the model method just returns the object whose fields we wish to populate with date.,0,0,Classreferences
4083,WALabelledFormDialog,the rows method returns a collections of symbols.,0,0,Classreferences
4085,WALabelledFormDialog,the symbol is used generate the accessor methods for the data in the model.,0,0,Classreferences
4087,WALabelledFormDialog,a standard text input field is used for each row of data.,0,0,Classreferences
4088,WALabelledFormDialog,to use other html widgets for input for a datum implement the method renderxxxon where xxx is the symbol for the row.,0,0,Classreferences
4089,WALabelledFormDialog,see rendernameon in example below.,0,0,Classreferences
4090,WALabelledFormDialog,the default form has one button ok .,0,0,Classreferences
4091,WALabelledFormDialog,override the buttons method to change the text or number of submit buttons on the form.,0,0,Classreferences
4092,WALabelledFormDialog,override the defaultbutton method to indicate which button is the default.,0,0,Classreferences
4093,WALabelledFormDialog,"for each button in the form the subclass needs a method with the same name as the button, which is called when the user clicks that button.",0,0,Classreferences
4094,WALabelledFormDialog,see example below.,0,0,Classreferences
4095,WALabelledFormDialog,labelledformdialogexample subclass of walabelledformdialog instance methods,0,0,Classreferences
1,BlAnchorRelativeToElement,relative anchor takes an arbitrary element as a reference an compute its position based on properties of that element.,0,0,Intent
3,BlArrowheadExamples,i contain examples of different types of blarrowheadelement,1,0,Intent
1027,GtDiagrammerEllipseStencil,i create an ellipse element,0,0,Intent
1029,GtDiagrammerExamples,diagrammer,1,0,Intent
8,BlArrowheadSimpleArrow,it is possible hovewer to customize a length fraction how long should be the outer arrow compared to the length of the side of a nose triangle.,0,0,Intent
9,BlArrowheadSimpleArrow,users can also customise nose angle that tells how wide should the arrow lines be spread.,1,0,Intent
10,BlArrowheadSimpleArrow,the with of the outer arrows can be specified by changing border width of a simple arrow arrowhead.,0,0,Intent
1034,GtDiagrammerPicker,picker,1,0,Intent
11,BlArrowheadSimpleArrow,i support both background and border paint and can have hollow inner triangle.,0,0,Intent
1037,GtDiagrammerPicker,picker display hello .,1,0,Intent
1038,GtDiagrammerPicker,world .,0,0,Intent
1039,GtDiagrammerPicker,i .,1,0,Intent
1040,GtDiagrammerPicker,am .,0,0,Intent
1041,GtDiagrammerPicker,a .,1,0,Intent
1042,GtDiagrammerPicker,picker .,0,0,Intent
19,BlArrowheadTriangle,my size depends on the width of a curve and hence can not be manually specified.,1,0,Intent
1043,GtDiagrammerPicker,picker shape astring brtoggle new,0,0,Intent
20,BlArrowheadTriangle,it is possible to have a border around triangle by specifying a border width of a triangle arrowhead.,1,0,Intent
1044,GtDiagrammerPicker,look brmaterialtogglelabelledlook,0,0,Intent
21,BlArrowheadTriangle,i support background and border paints.,1,0,Intent
1045,GtDiagrammerPicker,margin blinsets all 3,0,0,Intent
22,BlArrowheadTriangle,for hollow arrowhead let background be transparent.,1,0,Intent
1046,GtDiagrammerPicker,label astring .,0,0,Intent
23,BlArrowheadTriangle,for solid arrowhead make background paint be the same as border paint.,1,0,Intent
1047,GtDiagrammerPicker,picker constraintsdo c,0,0,Intent
24,BlArrowheadTriangle,it is possible to specify different paints for border and background,1,0,Intent
1048,GtDiagrammerPicker,c horizontal exact 400.,0,0,Intent
1049,GtDiagrammerPicker,c vertical fitcontent .,1,0,Intent
1050,GtDiagrammerPicker,picker when brtoggleactivatedevent do anevent self inform anevent model .,0,0,Intent
1051,GtDiagrammerPicker,picker,1,0,Intent
32,BlChicken,how to run,0,0,Intent
33,BlChicken,blchicken open,1,0,Intent
39,BlChildrenCollection,i am used by a class blelement to store its children.,0,0,Intent
40,BlChildrenCollection,i provide a data structure independent api for adding and removing children.,1,0,Intent
41,BlChildrenCollection,i assume an index based way of working with children.,0,0,Intent
45,BlChildrenCollection,i allow elements to optimize working with children for different scenarious.,1,0,Intent
46,BlChildrenCollection,"for example, an array for storing children optimises for accessing fast accesses at any position.",0,0,Intent
47,BlChildrenCollection,a linked list optimize for fast adding and removing.,1,0,Intent
1071,GtDiagrammerStarStencil,i create a star element,0,0,Intent
48,BlChildrenCollection,"a rope uses a balanced binary tree to support fast adding, removing and accessing, with the disadvantage of taking more memory.",1,0,Intent
1073,GtExampleDependenciesResolver,i know how to extract the dependencies of a given example.,0,0,Intent
1074,GtExampleDependenciesResolver,the dependencies of a given example consists in message sends to other method constructing an example.,1,0,Intent
51,BlChildrenCollection,class blchildrenarray stores children using an class array,0,0,Intent
1075,GtExampleDependenciesResolver,"to determine if a message send represents a dependency to a method containing an example, i use heuristic defined by subclasses of gtexampledependencyresolver .",1,0,Intent
52,BlChildrenCollection,class blchildrenlinkedlist stores children using a class linkedlist,0,0,Intent
53,BlChildrenCollection,class blchildrenorderedcollection stores children using a class orderedcollection,1,0,Intent
1081,GtExampleFactory,users should configure me with a #sourceclass .,0,0,Intent
1082,GtExampleFactory,this is the class used to look for methods defining examples.,1,0,Intent
1083,GtExampleFactory,"to create an example, a method defining an example is executed having a provider as a receiver.",0,0,Intent
1084,GtExampleFactory,"if the example method is defined on the class side, the provider is the class object.",1,0,Intent
1085,GtExampleFactory,"if the method is defined on the instance side, the provider consists in a new instance of that class.",0,0,Intent
1086,GtExampleFactory,"in the second case, a new instance is created for running each example method.",1,0,Intent
1087,GtExampleFactory,optionally users can configure the factory with an explicit provider.,0,0,Intent
1088,GtExampleFactory,"if this is done, this provider will be used for all examples created by the factory.",1,0,Intent
1089,GtExampleFactory,to initialize the subjects of an example i call #gtexamplesubjects on the provider object.,0,0,Intent
1090,GtExampleFactory,to initialize various properties of an example i detect all pragmas from the example method for which a method exists in class of the example the method should have the same name as the pragma keyword .,1,0,Intent
1091,GtExampleFactory,then i execute those methods with the example as a receiver and the pragma arguments.,0,0,Intent
73,BlChildrenOrderedCollectionExamples,i define examples for the class class blchildrenorderedcollection .,1,0,Intent
77,BlChildrenOrderedCollectionExamples,example blchildrenorderedcollectionexamples #add,0,0,Intent
78,BlChildrenOrderedCollectionExamples,example blchildrenorderedcollectionexamples #remove,1,0,Intent
84,BlChildrenSubset,i capture a subset of children from a class blelement instance.,0,0,Intent
1109,GtExampleInstanceSubject,i indicate that the subject of an example is an object.,1,0,Intent
87,BlChildrenSubset,i exist to explicitly capture and combine various ways of filtering and iterating over children.,0,0,Intent
88,BlChildrenSubset,"for example, class blchildrenreversed indicates that the user wants to explicitly iterate over elements in reverse order class blchildrenaccountedbylayout indicates that only should children taken into account by layout should be included.",1,0,Intent
89,BlChildrenSubset,the example below shows a scenario of combining multiple ways to iterate over children.,0,0,Intent
90,BlChildrenSubset,"by having an explicit object for each operation, the composition of operations can be inspected.",1,0,Intent
91,BlChildrenSubset,example blchildrensubsetexamples #childrenwithmultiplecombinedsubsets,0,0,Intent
92,BlChildrenSubset,i do not enforce a lazy api.,1,0,Intent
1117,GtExampleProcessor,"for example, evaluating an example is to be treated differently from a debugging scenario, or from a scenario to recorver static dependencies.",0,0,Intent
1118,GtExampleProcessor,i maintain a context that can be accessed from within the examples being processed during the execution of the processor.,1,0,Intent
95,BlChildrenSubset,api,0,0,Intent
1119,GtExampleProcessor,#value execute the processor.,1,0,Intent
96,BlChildrenSubset,instances of me are created by calling the factory method method blchildrensubset class #on on a subclass with an instance of class blchildren as parameter.,0,0,Intent
1120,GtExampleProcessor,"can return a value, depending on the processor.",1,0,Intent
1121,GtExampleProcessor,#canprocess verifies if the processor can execute on the given example.,0,0,Intent
99,BlChildrenSubset,implementation details,1,0,Intent
100,BlChildrenSubset,internally the result of method blchildrensubset #subsetfrom is stored into an instance variable.,0,0,Intent
101,BlChildrenSubset,this result is then used when accessing or iterating over elements.,1,0,Intent
102,BlChildrenSubset,this decision was taken to allow iterators to perform work when the iterator is created and ensure a faster iteration.,0,0,Intent
1129,GtGradAbstractTreeLayout,moen s algorithm attempts to create a tree with a triangular shape and place nodes somewhat simetrically.,1,0,Intent
1130,GtGradAbstractTreeLayout,it is an extension of the well known reingold tilfold algorithm.,0,0,Intent
1131,GtGradAbstractTreeLayout,it improved the older algorithm s ability to handle non uniform sized nodes.,1,0,Intent
1132,GtGradAbstractTreeLayout,moen s trees are oriented horizontally.,0,0,Intent
1133,GtGradAbstractTreeLayout,"however, this implementation offers the posibility of choosing the orientation vertical or horizontal.",1,0,Intent
1134,GtGradAbstractTreeLayout,"the reingold tilfold algorithm, and thus moen s also, starts with a bottom up traversal of the tree.",0,0,Intent
1135,GtGradAbstractTreeLayout,it calculates left and right subtrees of a tree and merges them.,1,0,Intent
1136,GtGradAbstractTreeLayout,"when doing that, it makes sure that the parents are centered above their children.",0,0,Intent
1137,GtGradAbstractTreeLayout,"reignold tilfold s algorithm was originally designed only for binary trees, but later extended to work for non binary ones as well.",1,0,Intent
1138,GtGradAbstractTreeLayout,"while reignold tilfold s algorithm produces a compact tree layout, moen s strives to make a tighter one.",0,0,Intent
1139,GtGradAbstractTreeLayout,"to accomplish that, it uses shapes represented by polyline structures.",1,0,Intent
1140,GtGradAbstractTreeLayout,"these shapes are initially formed for each leaf, so that the polyline goes around the node, but leaves the left side open.",0,0,Intent
117,BlClickEvent,the click event is fired when a pointing device button a mouse s primary button is pressed and released on a single element.,1,0,Intent
1141,GtGradAbstractTreeLayout,"during the first phase of the algorithm s execution bottom up traversal , these shapes are merged shapes of parents are merged with shapes of children.",0,0,Intent
118,BlClickEvent,the order of fired events,1,0,Intent
1142,GtGradAbstractTreeLayout,"in this implementation, we call the polylines contours.",0,0,Intent
119,BlClickEvent,mouse down,1,0,Intent
1143,GtGradAbstractTreeLayout,"when merging contours, minimum horizontal vertical offsets at which siblings can be placed with resepct to their upper left sibling depending of the layout s orientation are calculated",0,0,Intent
120,BlClickEvent,mouse up,1,0,Intent
1144,GtGradAbstractTreeLayout,"once the bottom up traversal is finished, calculation of offsets is finished as well.",0,0,Intent
121,BlClickEvent,click,1,0,Intent
1145,GtGradAbstractTreeLayout,"at that point, the tree is traversed again, but this time from top root to the bottom.",0,0,Intent
1146,GtGradAbstractTreeLayout,"during this second traversal, positions of the tree s nodes are set.",1,0,Intent
1147,GtGradAbstractTreeLayout,"calculation of positions factors in the mentioned offsets, as well as the positions of the node s parent and the layout s node and level distance properties.",0,0,Intent
1148,GtGradAbstractTreeLayout,"additionally, this implementation supports alignment of nodes top, center, bottom in case of the vertical layout and left, center, right in case of the horizontal layout .",1,0,Intent
1149,GtGradAbstractTreeLayout,"this is done through calculation of differences in sizes of nodes compared to the largest nodes on the same level, as well as the differences in sizes of their parents compared to the largest nodes on the parent level.",0,0,Intent
1150,GtGradAbstractTreeLayout,gtgradtreelayout is a superclass of gtgradhorizontaltreelayout and gtgradverticaltreelayout classes and contains generic tree layout methods and definitions of methods the two subclasses need to redefine.,1,0,Intent
127,BlCompulsoryCombinationTest,this class contains tests,0,0,Intent
1151,GtGradAbstractTreeLayout,"generally, the differences between the implementations of the hozitonal and vertical variants are really small, revolving around one using or setting the x and the other y coordinates.",1,0,Intent
135,BlDecelerateInterpolator,setting factor to 10f produces an upside down y x^2 parabola.,0,0,Intent
136,BlDecelerateInterpolator,"increasing factor above 10f makes exaggerates the ease out effect ie, it starts even faster and ends evens slower .",1,0,Intent
137,BlDecelerateInterpolator,my formula is,0,0,Intent
138,BlDecelerateInterpolator,"f x 1 1 x ^n, where n 2 factor",1,0,Intent
139,BlDecelerateInterpolator,"i meant to be immutable, therefore factor can be only set using factory method #factor on my class side",0,0,Intent
148,BlDevScripterCheckFiredEventsStep,i check whether particular class blevent events were fired on a class blelement target.,1,0,Intent
149,BlDevScripterCheckFiredEventsStep,example,0,0,Intent
150,BlDevScripterCheckFiredEventsStep,here you can see how to configure a fire and check a click event on a child element,1,0,Intent
156,BlDevScripterClickStep,"i fire a class blmousedownevent , class blmouseupevent , and class blclickevent .",0,0,Intent
157,BlDevScripterClickStep,example,1,0,Intent
1181,GtGraphCircleEnclosure,i compute the smallest circle that encloses the specified array of circles.,0,0,Intent
158,BlDevScripterClickStep,here you can see how to configure a fire and check a click event on a child element,1,0,Intent
1182,GtGraphCircleEnclosure,the enclosing circle is computed using the matou ek sharir welzl http www^inf.ethz^ch personal emo publfiles subexlinprog alg16 96^pdf algorithm.,0,0,Intent
1185,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #emptyenclosure previewshow #gtpreviewfor previewheight 300,1,0,Intent
1186,GtGraphCircleEnclosure,"and add circles one by one, starting with a larger one.",0,0,Intent
1187,GtGraphCircleEnclosure,a circle enclosure is represented by a cyan circle.,1,0,Intent
1188,GtGraphCircleEnclosure,an enclosure of a single circle is a special case and can be computed directly by method gtgraphcircleenclosure class #enclosure .,0,0,Intent
1189,GtGraphCircleEnclosure,"note, that the added circle has a margin set which is taken into account by enclosure",1,0,Intent
1190,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewithonecircle previewshow #gtpreviewfor previewexpanded previewheight 300,0,0,Intent
167,BlDragDelegate,drag delegate provides drag items when a visual element lifts.,1,0,Intent
1191,GtGraphCircleEnclosure,adding a second circle expands the enclosure circle to fit both circles c1 and c2 .,0,0,Intent
168,BlDragDelegate,drag gesture fails if there are no drag items,1,0,Intent
1192,GtGraphCircleEnclosure,two circle enclosure is also a special case and can be derived directly by method gtgraphcircleenclosure class #enclosure and,0,0,Intent
1193,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewithtwocircles previewshow #gtpreviewfor previewexpanded previewheight 300,1,0,Intent
1194,GtGraphCircleEnclosure,three circle enclosure is a special case too.,0,0,Intent
171,BlElementBoundsExamples,i contain examples of element bounds api,1,0,Intent
1195,GtGraphCircleEnclosure,method gtgraphcircleenclosure class #enclosure and and is responsible for the computation.,0,0,Intent
1196,GtGraphCircleEnclosure,let s add the third circle to our enclosure to see the result,1,0,Intent
173,BlElementCenterLeftAnchor,my position is equal to the left center of a reference element,0,0,Intent
1197,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewiththreecircles previewshow #gtpreviewfor previewexpanded previewheight 300,1,0,Intent
1198,GtGraphCircleEnclosure,"starting with four circles, an enclosure should be computed recursively by building and updating a basis enclosure consisting of one to three circles method gtgraphcircleenclosure class #enclosureall .",0,0,Intent
1199,GtGraphCircleEnclosure,example gtgraphcircleenclosureexamples #enclosurewithfourcircles previewshow #gtpreviewfor previewexpanded previewheight 300,1,0,Intent
177,BlElementDynamicTransformation,it means that matrix computation is performed only when requested taking owner element into account.,0,0,Intent
183,BlElementEffect,i define the default drawing strategy before & after .,1,0,Intent
185,BlElementEffect,i can influence the bounds of my owner used to clip my owner .,0,0,Intent
189,BlElementPositionChangedEvent,is sent when element s position within its parent changes.,1,0,Intent
192,BlElementPositionChangeTest,i contain examples of position change logging functionality,0,0,Intent
194,BlElementRemovedEvent,is sent by an element after it is removed from the parent.,1,0,Intent
196,BlElementRemovedEvent,example,0,0,Intent
197,BlElementRemovedEvent,child parent,1,0,Intent
198,BlElementRemovedEvent,child blelement new.,0,0,Intent
199,BlElementRemovedEvent,child when blelementremovedevent do self inform removed from parent .,1,0,Intent
200,BlElementRemovedEvent,parent blelement new.,0,0,Intent
201,BlElementRemovedEvent,parent addchild child.,1,0,Intent
202,BlElementRemovedEvent,parent removechild child,0,0,Intent
211,BlElementSelectionAcquiredEvent,is sent when element gets inside of mouse selection rectangle or when the overlapping rectangle formed by element s bounds and selection rectangle changes.,1,0,Intent
220,BlExperimentalExamples,i contain experimental examples that only work in manually prepared laboratory environments.,0,0,Intent
225,BlFocusExamples,how to,1,0,Intent
226,BlFocusExamples,1 inspect run example,0,0,Intent
227,BlFocusExamples,2 click one any cell to give it a focus blue border should appear,1,0,Intent
228,BlFocusExamples,3 navigate with keyboard arrows arrow up down left right,0,0,Intent
233,BlGeometry,the geometry is used to define the geometry to be drawn and the interaction area.,1,0,Intent
240,BlGeometryAnchorMoved,i am sent when anchor s position changed,0,0,Intent
245,BlGridLayout,i layout elements in a rectangular grid.,1,0,Intent
246,BlGridLayout,all children of an element with gridlayout must use gridconstraints that allows users to configure how children are located within grid independently.,0,0,Intent
247,BlGridLayout,a grid consists of cells that are separated by invisible lines.,1,0,Intent
248,BlGridLayout,"each line is assigned to an index, meaning that a grid with n columns would have n 1 line.",0,0,Intent
249,BlGridLayout,"indices lie in closed interval 1, n 1 .",1,0,Intent
250,BlGridLayout,"grid layout supports fitcontent, matchparent and exact resizing mode of the owner.",0,0,Intent
251,BlGridLayout,children are allowed to have fitcontent and exact resizing modes.,1,0,Intent
252,BlGridLayout,because child s matchparent does not make sense in case of grid users should use #fill to declare that child should take all available cell s space.,0,0,Intent
253,BlGridLayout,"by default grid layout does not specify how many columns and rows exist, instead it tries to compute necessary amount of columns or rows depending on amount of children.",1,0,Intent
254,BlGridLayout,user can specify amount of columns or rows by sending columncount or rowcount to an instance of grid layout.,0,0,Intent
255,BlGridLayout,grid layout supports spacing between cells which can be set sending cellspacing message.,1,0,Intent
256,BlGridLayout,public api and key messages,0,0,Intent
257,BlGridLayout,columncount anumber to specify amount of columns,1,0,Intent
1281,GtGraphTreemapSliceHorizontalLayout,i use class gtgraphtreemapslicehorizontal to compute class blelement children positions and extents.,0,0,Intent
258,BlGridLayout,rowcount anumber to specify amount of rows,1,0,Intent
1282,GtGraphTreemapSliceHorizontalLayout,example,0,0,Intent
259,BlGridLayout,cellspacing anumber to specify spacing between cells,1,0,Intent
260,BlGridLayout,"alignmargins bounds of each element are extended outwards, according to their margins, before the edges of the resulting rectangle are aligned.",0,0,Intent
261,BlGridLayout,alignbounds alignment is made between the edges of each component s raw bounds,1,0,Intent
1290,GtGraphTreemapSquarify,i split an area into rectangles that are close to squares aspect ratio 1 as much as possible.,0,0,Intent
267,BlGridLayout,internal representation and key implementation points.,1,0,Intent
1291,GtGraphTreemapSquarify,i use method gtgraphtreemapnode #weight node values to split an area into.,0,0,Intent
1292,GtGraphTreemapSquarify,i use class gtgraphtreemapsquarifystep to split area into sub areas and measure class gtgraphtreemapnode positions and extends.,1,0,Intent
1294,GtGraphTreemapSquarify,algorithm explanation,0,0,Intent
1295,GtGraphTreemapSquarify,this is an adapted extract from the paper squarified treemaps mentioned above.,1,0,Intent
1296,GtGraphTreemapSquarify,"suppose we have a rectangle with width example gtgraphtreemaplayoutexamples #squarifywithsevennodes label #width and height example gtgraphtreemaplayoutexamples #squarifywithsevennodes label #height , and furthermore suppose that this rectangle must be subdivided in seven rectangles with areas example gtgraphtreemaplayoutexamples #squarifywithsevennodes label #nodevalues .",0,0,Intent
1297,GtGraphTreemapSquarify,the area will be subdivided as follows,1,0,Intent
1298,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodes nocode codeexpanded false previewexpanded true previewshow #gtpreviewfor,0,0,Intent
275,BlGridLayout,implementation points,1,0,Intent
1299,GtGraphTreemapSquarify,the first step of our algorithm is to split the initial rectangle.,0,0,Intent
1300,GtGraphTreemapSquarify,"we choose for a horizontal subdivision, because the original rectangle is wider than high.",1,0,Intent
1301,GtGraphTreemapSquarify,we next fill the left half.,0,0,Intent
1302,GtGraphTreemapSquarify,first we add a single rectangle.,1,0,Intent
1303,GtGraphTreemapSquarify,the aspect ratio of this first rectangle is example gtgraphtreemaplayoutexamples #squarifywithsevennodesfirststep label #worstvaluerounded .,0,0,Intent
1304,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesfirststep previewexpanded true nocode,1,0,Intent
1305,GtGraphTreemapSquarify,"next we add a second rectangle, above the first.",0,0,Intent
1306,GtGraphTreemapSquarify,the worst aspect ratio improves to example gtgraphtreemaplayoutexamples #squarifywithsevennodessecondstep label #worstvaluerounded .,1,0,Intent
1307,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodessecondstep previewexpanded true nocode,0,0,Intent
1308,GtGraphTreemapSquarify,"however, if we add the next area 4 above these original rectangles, the aspect ratio of this rectangle is example gtgraphtreemaplayoutexamples #squarifywithsevennodesthirdstep label #worstvaluerounded .",1,0,Intent
1309,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesthirdstep previewexpanded true nocode,0,0,Intent
1310,GtGraphTreemapSquarify,"therefore, we decide that we have reached an optimum for the left half in step two, and start processing the right half.",1,0,Intent
1311,GtGraphTreemapSquarify,"the initial subdivision we choose here is vertical, because the rectangle is higher than wider.",0,0,Intent
1312,GtGraphTreemapSquarify,in step 4 we add the rectangle with area 4,1,0,Intent
1313,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesfourthstep previewexpanded true nocode,0,0,Intent
1314,GtGraphTreemapSquarify,"in the next step, we add area 3.",1,0,Intent
1315,GtGraphTreemapSquarify,the worst aspect ratio decreases from example gtgraphtreemaplayoutexamples #squarifywithsevennodesfourthstep label #worstvaluerounded to example gtgraphtreemaplayoutexamples #squarifywithsevennodesfifthstep label #worstvaluerounded,0,0,Intent
1316,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesfifthstep previewexpanded true nocode,1,0,Intent
1317,GtGraphTreemapSquarify,addition of the next area 2 however does not improve the result as the worst aspect ratio increases from example gtgraphtreemaplayoutexamples #squarifywithsevennodesfifthstep label #worstvaluerounded to example gtgraphtreemaplayoutexamples #squarifywithsevennodessixthstep label #worstvaluerounded,0,0,Intent
1318,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodessixthstep previewexpanded true nocode,1,0,Intent
1319,GtGraphTreemapSquarify,so we reject the previous step and start to fill the right top partition,0,0,Intent
1320,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodesseventhstep previewexpanded true nocode,1,0,Intent
297,BlGridLayoutArc,i am used by grid layout instead of dictionary of span value key value pair for performance reasons.,0,0,Intent
1321,GtGraphTreemapSquarify,these steps are repeated until all rectangles have been processed.,1,0,Intent
1322,GtGraphTreemapSquarify,the final result is the following,0,0,Intent
1323,GtGraphTreemapSquarify,example gtgraphtreemaplayoutexamples #squarifywithsevennodes nocode codeexpanded false previewexpanded true .,1,0,Intent
305,BlGridLayoutUsageExamples,i contain examples of a grid layout,0,0,Intent
306,BlGridLayoutUsageExamples,i show how different resizing strategies work and how to build advanced layouts with the help of a grid,1,0,Intent
310,BlHandlerRegistry,example,0,0,Intent
311,BlHandlerRegistry,registry,1,0,Intent
340,BlHostPulseLoop,i indicate to the universe that is time to synchronize the state of the elements.,0,0,Intent
341,BlHostPulseLoop,a pulse is fired every 16ms if possible to obtain 60 frames per second fps maximum.,1,0,Intent
1365,GtGraphTreemapSquarifyLandscapeRectangle,i layout class gtgraphtreemapnode along my shorter side height .,0,0,Intent
342,BlHostPulseLoop,this may be delayed if there are background processes wanting to run to ensure that background calculation of ui elements can complete .,1,0,Intent
1366,GtGraphTreemapSquarifyLandscapeRectangle,i am used by class gtgraphtreemapsquarifystep .,0,0,Intent
1367,GtGraphTreemapSquarifyLandscapeRectangle,example,1,0,Intent
344,BlHostPulseLoop,the opened spaces listen the pulse to be synchronized and to update their state when it is needed.,0,0,Intent
1369,GtGraphTreemapSquarifyLandscapeRectangle,example gtgraphtreemaplayoutexamples #squarifywithfournodesfirstarea nocode,1,0,Intent
351,BlInfiniteDataSourceCommandType,i suppose to be stateless and therefore immutable.,0,0,Intent
352,BlInfiniteDataSourceCommandType,for performance and memory reasons i provide a unique instance of me to be shared among my users,1,0,Intent
1379,GtLibraryInstaller,the following example shows how i am configured for sparta moz2d library.,0,0,Intent
1380,GtLibraryInstaller,installer,1,0,Intent
357,BlInfiniteDataSourceItemRangeMoved,this is a structural change event.,0,0,Intent
358,BlInfiniteDataSourceItemRangeMoved,"representations of other existing items in the data set are still considered up to date and will not be rebound, though their positions may be altered.",1,0,Intent
359,BlInfiniteDataSourceItemRangeMoved,sent by,0,0,Intent
360,BlInfiniteDataSourceItemRangeMoved,blinfinitedatasource,1,0,Intent
361,BlInfiniteDataSourceItemRangeMoved,example,0,0,Intent
362,BlInfiniteDataSourceItemRangeMoved,infiniteelement datasource,1,0,Intent
1386,GtLibraryInstaller,extension .,0,0,Intent
363,BlInfiniteDataSourceItemRangeMoved,addeventhandleron blinfinitedatasourceitemrangemoved,1,0,Intent
364,BlInfiniteDataSourceItemRangeMoved,"do event self inform item was moved from , event from asstring, to , event to asstring",0,0,Intent
378,BlInfiniteItemAnimationsFinished,"i can be used, for example, to delay an action in a data set until currently running animations are complete.",1,0,Intent
1402,GtLibraryInstallerLogAnnouncement,i am sent by installer when it tries to log some messages.,0,0,Intent
1403,GtLibraryInstallerLogAnnouncement,the ui may want to display them in a transcript,1,0,Intent
380,BlInfiniteSmoothScrollerAction,i hold information about a smooth scroll request by a smoothscroller.,0,0,Intent
1408,GtPhlowForwarderView,i forward a view definition to another object.,1,0,Intent
385,BlKeyCombination,i define an event matching api that allows blshortcuthandler to find the most appropriate shortcut for currently pressed keys.,0,0,Intent
1409,GtPhlowForwarderView,i am useful in situations when the object that has the view definition is expensive to create.,1,0,Intent
1410,GtPhlowForwarderView,"i am also useful in situtions, when the object is created only for the purpose of the view.",0,0,Intent
387,BlKeyCombination,see blkeycombinationvisitor,1,0,Intent
1411,GtPhlowForwarderView,i create the object only if someone clicks on my tab view .,0,0,Intent
388,BlKeyCombination,see blkeycombinationexamples for related examples.,1,0,Intent
1415,GtPhlowForwarderView,example,0,0,Intent
394,BlKeyCombinationConverterCNF,i transform composite key combination formula into a cnf https en^wikipedia.org wiki conjunctive normal form,1,0,Intent
399,BlLayout,i am attached to a bloc element and define the visual structure of that bloc element.,0,0,Intent
400,BlLayout,"tipically this includes the position of child elements within the parent, or the size of the parent element.",1,0,Intent
1424,GtPlotterAxisProjection,given a point 20@30 as a domain object and euclidian coordinate system.,0,0,Intent
401,BlLayout,layout constraints,1,0,Intent
1425,GtPlotterAxisProjection,then projection of that point on continuous x axis would be 20 and projection on y axis would be 30.,0,0,Intent
402,BlLayout,i support a set of attributes refered to as constraints in bloc which define the visual properties of the layout.,0,0,Intent
1426,GtPlotterAxisProjection,a projection of a domain object on discrete axis is an index of that object in a data set,0,0,Intent
403,BlLayout,"a small set of constraints, like padding, margin or minimal and maximum dimensions, are common among all the layouts.",0,0,Intent
404,BlLayout,"each layout has a dedicated constraint objects, instance of class bllayoutcommonconstraints , that contain these common constraints.",0,0,Intent
405,BlLayout,each type of layout can further define its own specific constraints by creating a subclass of class bllayoutconstraints .,0,0,Intent
407,BlLayout,layout phase in a frame,0,0,Intent
408,BlLayout,layouting of elements is a phase executed by a space during every frame.,0,0,Intent
409,BlLayout,"every frame, the space goes through several phases method blspaceframe #initializephases .",0,0,Intent
410,BlLayout,phases are modeled as subclasses of class blspaceframephase and are executed once per frame.,0,0,Intent
411,BlLayout,"one of them, class blspaceframelayoutphase , consists in layouting the elements contained in the space.",0,0,Intent
412,BlLayout,"this is done after events and tasks have been executed, but before the drawing phase.",0,0,Intent
1436,GtProtoTasker,tasker is responsible for collectin class gttaskertask tasks and executing them when requested.,0,0,Intent
