comment_sentence_id,class,comment_sentence,partition,instance_type,category
3534,ParseResults,result month 12,1,0,Expand
2511,Context_,"keys , values , items , iterkeys , itervalues , iteritems ,",0,0,Expand
3535,ParseResults,result^day 31,1,0,Expand
2512,Context_,"getitem , contains .",0,0,Expand
3536,ParseResults,month in result true,1,0,Expand
2513,Context_,additionally there is a meth resolve,0,0,Expand
3537,ParseResults,minutes in result false,1,0,Expand
2514,Context_,method that doesn t fail with a keyerror but returns an,0,0,Expand
3538,ParseResults,"result^dump 1999 , , 12 , , 31",1,0,Expand
2515,Context_,class undefined object for missing variables.,0,0,Expand
3539,ParseResults,day 31,1,0,Expand
3540,ParseResults,month 12,0,0,Expand
3541,ParseResults,year 1999,1,0,Expand
2540,ConvertingTuple,a converting tuple wrapper.,0,0,Expand
2542,CookieConflictError,there are two cookies that meet the criteria specified in the cookie jar.,0,0,Expand
2543,CookieConflictError,use ^get and ^set and include domain and path args in order to be more specific.,0,0,Expand
2546,DataViewSequence,a sequence of data views.,0,0,Expand
2547,DataViewSequence,each entry is an instance of item class .,0,0,Expand
2550,Date,a date literal.,0,0,Expand
2555,DirectedGraph,a graph structure with directed edges.,0,0,Expand
2557,Distribution,"a base class for distributions, whether installed or from indexes.",0,0,Expand
2558,Distribution,"either way, it must have some metadata, so that s all that s needed",0,0,Expand
2559,Distribution,for construction.,0,0,Expand
2563,DocumentErrorTree,implements a dict like class to query errors by indexes following the,0,0,Expand
2575,Environment,here are the possible initialization parameters,0,0,Expand
2576,Environment,block start string,0,0,Expand
2577,Environment,the string marking the beginning of a block.,0,0,Expand
3601,Path,the path type is similar to the class file type but it performs,0,0,Expand
2578,Environment,defaults to % .,0,0,Expand
3602,Path,different checks.,0,0,Expand
2579,Environment,block end string,0,0,Expand
3603,Path,"first of all, instead of returning an open file",0,0,Expand
2580,Environment,the string marking the end of a block.,0,0,Expand
3604,Path,handle it returns just the filename.,0,0,Expand
2581,Environment,defaults to % .,0,0,Expand
3605,Path,"secondly, it can perform various",0,0,Expand
2582,Environment,variable start string,0,0,Expand
3606,Path,basic checks about what the file or directory should be.,0,0,Expand
2583,Environment,the string marking the beginning of a print statement.,0,0,Expand
2584,Environment,defaults to .,0,0,Expand
2585,Environment,variable end string,0,0,Expand
3609,Path,"param exists if set to true, the file or directory needs to exist for",0,0,Expand
2586,Environment,the string marking the end of a print statement.,0,0,Expand
3610,Path,this value to be valid.,0,0,Expand
2587,Environment,defaults to,0,0,Expand
3611,Path,if this is not required and a,0,0,Expand
2588,Environment,comment start string,0,0,Expand
3612,Path,"file does indeed not exist, then all further checks are",0,0,Expand
2589,Environment,the string marking the beginning of a comment.,0,0,Expand
3613,Path,silently skipped.,0,0,Expand
3614,Path,param file okay controls if a file is a possible value.,0,0,Expand
2591,Environment,comment end string,0,0,Expand
3615,Path,param dir okay controls if a directory is a possible value.,0,0,Expand
2592,Environment,the string marking the end of a comment.,0,0,Expand
3617,Path,"param readable if true, a readable check is performed.",0,0,Expand
2594,Environment,line statement prefix,0,0,Expand
3618,Path,"param resolve path if this is true, then the path is fully resolved",0,0,Expand
2595,Environment,"if given and a string, this will be used as prefix for line based",0,0,Expand
3619,Path,before the value is passed onwards.,0,0,Expand
2596,Environment,statements.,0,0,Expand
3620,Path,this means,0,0,Expand
2597,Environment,see also ref line statements .,0,0,Expand
2598,Environment,line comment prefix,0,0,Expand
3622,Path,it,0,0,Expand
2599,Environment,"if given and a string, this will be used as prefix for line based",0,0,Expand
3623,Path,"will not expand a tilde prefix, as this is",0,0,Expand
2600,Environment,comments.,0,0,Expand
3624,Path,supposed to be done by the shell only.,0,0,Expand
2601,Environment,see also ref line statements .,0,0,Expand
3625,Path,"param allow dash if this is set to true , a single dash to indicate",0,0,Expand
2602,Environment,versionadded 22,0,0,Expand
2603,Environment,trim blocks,0,0,Expand
3627,Path,param path type optionally a string type that should be used to,0,0,Expand
2604,Environment,if this is set to true the first newline after a block is,0,0,Expand
3628,Path,represent the path.,0,0,Expand
2605,Environment,"removed block, not variable tag!",0,0,Expand
3629,Path,the default is none which,0,0,Expand
2606,Environment,.,0,0,Expand
3631,Path,unicode depending on what makes most sense given the,0,0,Expand
2608,Environment,lstrip blocks,0,0,Expand
2609,Environment,if this is set to true leading spaces and tabs are stripped,0,0,Expand
2610,Environment,from the start of a line to a block.,0,0,Expand
2612,Environment,newline sequence,0,0,Expand
2613,Environment,the sequence that starts a newline.,0,0,Expand
2614,Environment,"must be one of r ,",0,0,Expand
2615,Environment,n or r n .,0,0,Expand
2616,Environment,the default is n which is a,0,0,Expand
2617,Environment,useful default for linux and os x systems as well as web,0,0,Expand
2618,Environment,applications.,0,0,Expand
2619,Environment,keep trailing newline,0,0,Expand
2620,Environment,preserve the trailing newline when rendering templates.,0,0,Expand
2621,Environment,"the default is false , which causes a single newline,",0,0,Expand
2622,Environment,"if present, to be stripped from the end of the template.",0,0,Expand
2623,Environment,versionadded 27,0,0,Expand
2624,Environment,extensions,0,0,Expand
2626,Environment,this can either be import paths,0,0,Expand
2627,Environment,as strings or extension classes.,0,0,Expand
2628,Environment,for more information have a,0,0,Expand
2630,Environment,optimized,0,0,Expand
2631,Environment,should the optimizer be enabled?,0,0,Expand
2632,Environment,default is true .,0,0,Expand
2633,Environment,undefined,0,0,Expand
2636,Environment,finalize,0,0,Expand
2637,Environment,a callable that can be used to process the result of a variable,0,0,Expand
2638,Environment,expression before it is output.,0,0,Expand
2639,Environment,for example one can convert,0,0,Expand
3663,PipError,base pip exception,0,0,Expand
2640,Environment,none implicitly into an empty string here.,0,0,Expand
2641,Environment,autoescape,0,0,Expand
3665,PoolManager,allows for arbitrary requests while transparently keeping track of,0,0,Expand
2642,Environment,if set to true the xml html autoescaping feature is enabled by,0,0,Expand
3666,PoolManager,necessary connection pools for you.,0,0,Expand
2643,Environment,default.,0,0,Expand
3667,PoolManager,param num pools,0,0,Expand
2644,Environment,for more details about autoescaping see,0,0,Expand
3668,PoolManager,number of connection pools to cache before discarding the least,0,0,Expand
2645,Environment,class jinja2^utils.markup .,0,0,Expand
3669,PoolManager,recently used pool.,0,0,Expand
2646,Environment,as of jinja 24 this can also,0,0,Expand
3670,PoolManager,param headers,0,0,Expand
2647,Environment,be a callable that is passed the template name and has to,0,0,Expand
3671,PoolManager,"headers to include with all requests, unless other headers are given",0,0,Expand
3672,PoolManager,explicitly.,0,0,Expand
3673,PoolManager,param connection pool kw,0,0,Expand
2650,Environment,versionchanged 24,0,0,Expand
3674,PoolManager,additional parameters are used to create fresh,0,0,Expand
3675,PoolManager,class urllib3^connectionpool.connectionpool instances.,0,0,Expand
2652,Environment,loader,0,0,Expand
3676,PoolManager,example,0,0,Expand
3677,PoolManager,manager poolmanager num pools 2,0,0,Expand
2654,Environment,cache size,0,0,Expand
3678,PoolManager,"r manager^request get , http google^com",0,0,Expand
2655,Environment,the size of the cache.,0,0,Expand
2656,Environment,per default this is 400 which means,0,0,Expand
3680,PoolManager,"r manager^request get , http yahoo^com",0,0,Expand
3681,PoolManager,len manager^pools,0,0,Expand
2658,Environment,out the least recently used template.,0,0,Expand
2661,Environment,1 the cache will not be cleaned.,0,0,Expand
2662,Environment,versionchanged 28,0,0,Expand
2664,Environment,auto reload,0,0,Expand
2666,Environment,sources may change ie file system or database .,0,0,Expand
2667,Environment,if,0,0,Expand
2670,Environment,will reload the template.,0,0,Expand
2671,Environment,for higher performance it s possible to,0,0,Expand
2672,Environment,disable that.,0,0,Expand
2673,Environment,bytecode cache,0,0,Expand
2675,Environment,cache for the internal jinja bytecode so that templates don t,0,0,Expand
3699,PrefixLoader,a loader that is passed a dict of loaders where each loader is bound,0,0,Expand
3700,PrefixLoader,to a prefix.,0,0,Expand
2678,Environment,enable async,0,0,Expand
2680,Environment,you to take advantage of newer python features.,0,0,Expand
3704,PrefixLoader,loader prefixloader,0,0,Expand
2681,Environment,this requires,0,0,Expand
3705,PrefixLoader,"app1 packageloader mypackage^app1 ,",0,0,Expand
2682,Environment,python 36 or later.,0,0,Expand
3706,PrefixLoader,app2 packageloader mypackage^app2,0,0,Expand
3707,PrefixLoader,"by loading app1 index^html the file from the app1 package is loaded,",0,0,Expand
3708,PrefixLoader,by loading app2 index^html the file from the second.,0,0,Expand
3722,ProcessedTraceback,holds a jinja preprocessed traceback for printing or reraising.,0,0,Expand
3728,ReadError,raised when an archive cannot be read,0,0,Expand
3730,Request,a user created class request request object.,0,0,Expand
3731,Request,"used to prepare a class preparedrequest preparedrequest , which is sent to the server.",0,0,Expand
3732,Request,param method http method to use.,0,0,Expand
3733,Request,param url url to send.,0,0,Expand
3734,Request,param headers dictionary of headers to send.,0,0,Expand
3735,Request,param files dictionary of filename fileobject files to multipart upload.,0,0,Expand
3736,Request,param data the body to attach to the request.,0,0,Expand
3737,Request,if a dictionary or,0,0,Expand
3738,Request,"list of tuples key, value is provided, form encoding will",0,0,Expand
3739,Request,take place.,0,0,Expand
3740,Request,param json json for the body to attach to the request if files or data is not specified .,0,0,Expand
3741,Request,param params url parameters to append to the url.,0,0,Expand
3742,Request,if a dictionary or,0,0,Expand
3743,Request,"list of tuples key, value is provided, form encoding will",0,0,Expand
3744,Request,take place.,0,0,Expand
3745,Request,"param auth auth handler or user, pass tuple.",0,0,Expand
3746,Request,param cookies dictionary or cookiejar of cookies to attach to this request.,0,0,Expand
3747,Request,"param hooks dictionary of callback hooks, for internal usage.",0,0,Expand
3748,Request,usage,0,0,Expand
3749,Request,import requests,0,0,Expand
3750,Request,"req requests^request get , https httpbin^org get",0,0,Expand
3751,Request,req^prepare,0,0,Expand
3752,Request,preparedrequest get,0,0,Expand
3778,RequirementsFileParseError,raised when a general error occurs parsing a requirements file line.,0,0,Expand
3780,RequirementUninstaller,a context manager to remove a package for the inner block.,0,0,Expand
3788,RequiresPythonCache,cache a candidate s requires python information.,0,0,Expand
3790,Resource,"a class representing an in package resource, such as a data file.",0,0,Expand
3791,Resource,this is,0,0,Expand
3792,Resource,"not normally instantiated by user code, but rather by a",0,0,Expand
3793,Resource,class resourcefinder which manages the resource.,0,0,Expand
3798,ResourceFinder,resource finder for file system resources.,0,0,Expand
3800,ResourceManager,manage resource extraction and packages,0,0,Expand
3802,ResponseError,used as a container for an error reason supplied in a maxretryerror.,0,0,Expand
3804,ResponseNotChunked,response needs to be chunked in order to read it as chunks.,0,0,Expand
3806,Retry,retry configuration.,0,0,Expand
3809,Retry,retries can be defined as a default for a pool,0,0,Expand
3810,Retry,"retries retry connect 5, read 2, redirect 5",0,0,Expand
3811,Retry,http poolmanager retries retries,0,0,Expand
3812,Retry,"response http^request get , http example^com",0,0,Expand
3813,Retry,or per request which overrides the default for the pool,0,0,Expand
3815,Retry,retries can be disabled by passing false,0,0,Expand
3819,Retry,param int total,0,0,Expand
3820,Retry,total number of retries to allow.,0,0,Expand
3821,Retry,takes precedence over other counts.,0,0,Expand
3822,Retry,set to none to remove this constraint and fall back on other,0,0,Expand
3823,Retry,counts.,0,0,Expand
3824,Retry,it s a good idea to set this to some sensibly high value to,0,0,Expand
3825,Retry,account for unexpected edge cases and avoid infinite retry loops.,0,0,Expand
3826,Retry,set to 0 to fail on the first retry.,0,0,Expand
3827,Retry,set to false to disable and imply raise on redirect false .,0,0,Expand
3828,Retry,param int connect,0,0,Expand
3829,Retry,how many connection related errors to retry on.,0,0,Expand
2806,EOF,this usually means the child has exited.,0,0,Expand
3830,Retry,"these are errors raised before the request is sent to the remote server,",0,0,Expand
2808,ExceptionPexpect,base class for all exceptions raised by this module.,0,0,Expand
3832,Retry,set to 0 to fail on the first retry of this type.,0,0,Expand
3833,Retry,param int read,0,0,Expand
2810,ExtractError,general exception for extract errors.,0,0,Expand
3834,Retry,how many times to retry on read errors.,0,0,Expand
3835,Retry,"these errors are raised after the request was sent to the server, so the",0,0,Expand
2812,FakeFile,wrap a list of lines in an object with readline to make,0,0,Expand
3836,Retry,request may have side effects.,0,0,Expand
3837,Retry,set to 0 to fail on the first retry of this type.,0,0,Expand
3838,Retry,param int redirect,0,0,Expand
3839,Retry,how many redirects to perform.,0,0,Expand
2816,fdspawn,this is like pexpect^spawn but allows you to supply your own open file,0,0,Expand
3840,Retry,limit this to avoid infinite redirect,0,0,Expand
2817,fdspawn,descriptor.,0,0,Expand
3841,Retry,loops.,0,0,Expand
2818,fdspawn,"for example, you could use it to read through a file looking",0,0,Expand
3842,Retry,"a redirect is a http response with a status code 301, 302, 303, 307 or",0,0,Expand
2819,fdspawn,"for patterns, or to control a modem or serial device.",0,0,Expand
3843,Retry,308,0,0,Expand
3844,Retry,set to 0 to fail on the first retry of this type.,0,0,Expand
3845,Retry,set to false to disable and imply raise on redirect false .,0,0,Expand
3846,Retry,param int status,0,0,Expand
3847,Retry,how many times to retry on bad status codes.,0,0,Expand
3848,Retry,"these are retries made on responses, where status code matches",0,0,Expand
2825,FileMetadata,usage,0,0,Expand
3849,Retry,status forcelist .,0,0,Expand
2826,FileMetadata,metadata filemetadata path to pkg info,0,0,Expand
3850,Retry,set to 0 to fail on the first retry of this type.,0,0,Expand
3851,Retry,param iterable method whitelist,0,0,Expand
3852,Retry,set of uppercased http method verbs that we should retry on.,0,0,Expand
3853,Retry,"by default, we only retry on methods which are considered to be",0,0,Expand
3854,Retry,idempotent multiple requests with the same parameters end with the,0,0,Expand
2831,FileMetadata,usage,0,0,Expand
3855,Retry,same state .,0,0,Expand
2832,FileMetadata,metadata filemetadata path to pkg info,0,0,Expand
3856,Retry,see attr retry^default method whitelist .,0,0,Expand
3857,Retry,set to a false value to retry on any verb.,0,0,Expand
3858,Retry,param iterable status forcelist,0,0,Expand
3859,Retry,a set of integer http status codes that we should force a retry on.,0,0,Expand
3860,Retry,a retry is initiated if the request method is in method whitelist,0,0,Expand
3862,Retry,"by default, this is disabled with none .",0,0,Expand
3863,Retry,param float backoff factor,0,0,Expand
3864,Retry,a backoff factor to apply between attempts after the second try,0,0,Expand
3865,Retry,most errors are resolved immediately by a second try without a,0,0,Expand
3866,Retry,delay .,0,0,Expand
3867,Retry,urllib3 will sleep for,0,0,Expand
3868,Retry,backoff factor 2 number of total retries 1,0,0,Expand
3869,Retry,seconds.,0,0,Expand
3870,Retry,"if the backoff factor is 01, then func ^sleep will sleep",0,0,Expand
3871,Retry,"for 00s, 02s, 04s, .",0,0,Expand
2848,FileSystemLoader,loads templates from the file system.,0,0,Expand
3872,Retry,between retries.,0,0,Expand
2849,FileSystemLoader,this loader can find templates,0,0,Expand
3873,Retry,it will never be longer,0,0,Expand
2850,FileSystemLoader,in folders on the file system and is the preferred way to load them.,0,0,Expand
3874,Retry,than attr retry^backoff max .,0,0,Expand
2851,FileSystemLoader,"the loader takes the path to the templates as string, or if multiple",0,0,Expand
3875,Retry,"by default, backoff is disabled set to 0 .",0,0,Expand
2852,FileSystemLoader,locations are wanted a list of them which is then looked up in the,0,0,Expand
3876,Retry,"param bool raise on redirect whether, if the number of redirects is",0,0,Expand
2853,FileSystemLoader,given order,0,0,Expand
3877,Retry,"exhausted, to raise a maxretryerror, or to return a response with a",0,0,Expand
2854,FileSystemLoader,loader filesystemloader path to templates,0,0,Expand
3878,Retry,response code in the 3xx range.,0,0,Expand
3879,Retry,param bool raise on status similar meaning to raise on redirect,0,0,Expand
2856,FileSystemLoader,per default the template encoding is utf 8 which can be changed,0,0,Expand
3880,Retry,"whether we should raise an exception, or return a response,",0,0,Expand
2857,FileSystemLoader,by setting the encoding parameter to something else.,0,0,Expand
3881,Retry,if status falls in status forcelist range and retries have,0,0,Expand
2858,FileSystemLoader,"to follow symbolic links, set the followlinks parameter to true",0,0,Expand
3882,Retry,been exhausted.,0,0,Expand
2859,FileSystemLoader,"loader filesystemloader path to templates , followlinks true",0,0,Expand
3883,Retry,param tuple history the history of the request encountered during,0,0,Expand
3884,Retry,each call to meth retry^increment .,0,0,Expand
3885,Retry,the list is in the order,0,0,Expand
3886,Retry,the requests occurred.,0,0,Expand
3887,Retry,each list item is of class class requesthistory .,0,0,Expand
3888,Retry,param bool respect retry after header,0,0,Expand
3889,Retry,whether to respect retry after header on status codes defined as,0,0,Expand
3890,Retry,attr retry^retry after status codes or not.,0,0,Expand
3891,Retry,param iterable remove headers on redirect,0,0,Expand
3892,Retry,sequence of headers to remove from the request when a response,0,0,Expand
3893,Retry,indicating a redirect is returned before firing off the redirected,0,0,Expand
3894,Retry,request.,0,0,Expand
2873,Filter,alphabetizes attributes for elements,0,0,Expand
2875,Filter_,sanitizes token stream of xhtml mathml svg and of inline style attributes,0,0,Expand
2877,FollowedBy,lookahead matching of the given parse expression.,0,0,Expand
2878,FollowedBy,followedby does not advance the parsing position within,0,0,Expand
2879,FollowedBy,"the input string, it only verifies that the specified parse",0,0,Expand
2880,FollowedBy,expression matches at the current position.,0,0,Expand
2881,FollowedBy,followedby,0,0,Expand
2882,FollowedBy,always returns a null token list.,0,0,Expand
2886,FollowedBy,example,0,0,Expand
2887,FollowedBy,# use followedby to match a label only if it is followed by a,0,0,Expand
2888,FollowedBy,data word word alphas,0,0,Expand
2889,FollowedBy,label data word followedby,0,0,Expand
2890,FollowedBy,"attr expr group label suppress oneormore data word, stopon label ^setparseaction ^join",0,0,Expand
2891,FollowedBy,oneormore attr expr ^parsestring shape square color black posn upper left ^pprint,0,0,Expand
2892,FollowedBy,prints,0,0,Expand
2893,FollowedBy,"shape , square , color , black , posn , upper left",0,0,Expand
2927,Getattr,get an attribute or item from an expression that is a ascii only,0,0,Expand
2928,Getattr,bytestring and prefer the attribute.,0,0,Expand
2931,HashMissing,a hash was needed for a requirement but is absent.,0,0,Expand
2936,HebrewProber,the two sbcharsetprobers identify that the text is in,0,0,Expand
2937,HebrewProber,"fact some kind of hebrew, logical or visual.",0,0,Expand
2940,HebrewProber,with the scores of the two sbcharsetprobers to produce a final answer.,0,0,Expand
2944,HebrewProber,it reduces any sequence of such characters to a single space.,0,0,Expand
2951,HebrewProber,built.,0,0,Expand
2956,HebrewProber,the hebrewprober is not using any language model.,0,0,Expand
3982,SafeFileCache,a file based cache which is safe to use even when the target directory may,0,0,Expand
3983,SafeFileCache,not be accessible or writable.,0,0,Expand
2960,HebrewProber,"disjointed from the model probers, the results of the hebrewprober",0,0,Expand
2961,HebrewProber,alone are meaningless.,0,0,Expand
3986,SchemaValidatorMixin,this validator mixin provides mechanics to validate schemas passed to a cerberus,0,0,Expand
3987,SchemaValidatorMixin,validator.,0,0,Expand
3990,Session,a requests session.,0,0,Expand
3991,Session,"provides cookie persistence, connection pooling, and configuration.",0,0,Expand
3992,Session,basic usage,0,0,Expand
3993,Session,import requests,0,0,Expand
3994,Session,s requests^session,0,0,Expand
3995,Session,s^get https httpbin^org get,0,0,Expand
3996,Session,response 200,0,0,Expand
3997,Session,or as a context manager,0,0,Expand
3998,Session,with requests^session as s,0,0,Expand
3999,Session,s^get https httpbin^org get,0,0,Expand
4000,Session,response 200,0,0,Expand
4012,SkipTo,token for skipping over all undefined text until the matched,0,0,Expand
4013,SkipTo,expression is found.,0,0,Expand
4014,SkipTo,parameters,0,0,Expand
4015,SkipTo,expr target expression marking the end of the data to be skipped,0,0,Expand
4016,SkipTo,"include default false if true, the target expression is also parsed",0,0,Expand
4017,SkipTo,the skipped text and target expression are returned as a 2 element list .,0,0,Expand
4018,SkipTo,ignore default none used to define grammars typically quoted strings and,0,0,Expand
4019,SkipTo,comments that might contain false matches to the target expression,0,0,Expand
4020,SkipTo,failon default none define expressions that are not allowed to be,0,0,Expand
4021,SkipTo,"included in the skipped test if found before the target expression is found,",0,0,Expand
4022,SkipTo,the skipto is not a match,0,0,Expand
2999,HTMLParser,html parser,0,0,Expand
4023,SkipTo,example,0,0,Expand
3000,HTMLParser,generates a tree structure from a stream of possibly malformed html.,0,0,Expand
4024,SkipTo,report,0,0,Expand
4026,SkipTo,# severity description days open,0,0,Expand
3003,HTTPError,an http error occurred.,0,0,Expand
4027,SkipTo,101 critical intermittent system crash 6,0,0,Expand
4028,SkipTo,94 cosmetic spelling error on login log n 14,0,0,Expand
3006,InsecurePlatformWarning,warned when certain ssl configuration is not available on a platform.,0,0,Expand
4030,SkipTo,integer word nums,0,0,Expand
4031,SkipTo,sep suppress,0,0,Expand
3008,InspectedValidator,metaclass for all validators,0,0,Expand
4032,SkipTo,# use skipto to simply match everything up until the next sep,0,0,Expand
4033,SkipTo,"# ignore quoted strings, so that a character inside a quoted string does not match",0,0,Expand
4034,SkipTo,"# parse action will call token^strip for each matched token, ie, the description body",0,0,Expand
4035,SkipTo,"string data skipto sep, ignore quotedstring",0,0,Expand
3012,InstalledDistribution,it reads the metadata contained in pydist^json when it is,0,0,Expand
4036,SkipTo,string data^setparseaction tokenmap str^strip,0,0,Expand
3013,InstalledDistribution,"instantiated., or uses a passed in metadata instance useful for when",0,0,Expand
4037,SkipTo,ticket expr integer issue num sep,0,0,Expand
3014,InstalledDistribution,dry run mode is being used .,0,0,Expand
4038,SkipTo,string data sev sep,0,0,Expand
4039,SkipTo,string data desc sep,0,0,Expand
4040,SkipTo,integer days open,0,0,Expand
4042,SkipTo,print tkt^dump,0,0,Expand
3019,InternalName,an internal name in the compiler.,0,0,Expand
4043,SkipTo,prints,0,0,Expand
3020,InternalName,you cannot create these nodes,0,0,Expand
4044,SkipTo,"101 , critical , intermittent system crash , 6",0,0,Expand
3021,InternalName,yourself but the parser provides a,0,0,Expand
4045,SkipTo,days open 6,0,0,Expand
3022,InternalName,meth jinja2^parser.parser^free identifier method that creates,0,0,Expand
4046,SkipTo,desc intermittent system crash,0,0,Expand
3023,InternalName,a new identifier for you.,0,0,Expand
4047,SkipTo,issue num 101,0,0,Expand
3024,InternalName,this identifier is not available from the,0,0,Expand
4048,SkipTo,sev critical,0,0,Expand
3025,InternalName,template and is not threated specially by the compiler.,0,0,Expand
4049,SkipTo,"94 , cosmetic , spelling error on login log n , 14",0,0,Expand
4050,SkipTo,days open 14,0,0,Expand
4051,SkipTo,desc spelling error on login log n,0,0,Expand
4052,SkipTo,issue num 94,0,0,Expand
4053,SkipTo,sev cosmetic,0,0,Expand
4055,SkipTo,days open 47,0,0,Expand
3033,InvalidDateError,a date field was improperly specified.,0,0,Expand
4057,SkipTo,issue num 79,0,0,Expand
4058,SkipTo,sev minor,0,0,Expand
3035,InvalidHeaderError,exception for invalid headers.,0,0,Expand
3037,InvalidVersion,"an invalid version was found, users should refer to pep 440.",0,0,Expand
3040,Kanji,unicode set for kanji unicode character range,0,0,Expand
3042,Katakana,unicode set for katakana unicode character range,0,0,Expand
3044,KeyType,the type of a key.,0,0,Expand
3052,LockFailed,lock file creation failed for some other reason.,0,0,Expand
3053,LockFailed,try,0,0,Expand
3054,LockFailed,raise lockfailed,0,0,Expand
3055,LockFailed,except lockerror,0,0,Expand
3056,LockFailed,pass,0,0,Expand
3062,LRUCache,a simple lru cache implementation.,0,0,Expand
3063,LRUCache,this is fast for small capacities something below 1000 but doesn t,0,0,Expand
3064,LRUCache,scale.,0,0,Expand
3065,LRUCache,but as long as it s only used as storage for templates this,0,0,Expand
3066,LRUCache,won t do any harm.,0,0,Expand
5120,EmbeddingBag,"input torch^longtensor 1,2,4,5,4,3,2,9",0,0,Expand
5121,EmbeddingBag,"offsets torch^longtensor 0,4",1,0,Expand
5122,EmbeddingBag,"embedding sum input, offsets",0,0,Expand
5123,EmbeddingBag,"tensor 08861, 54350, 00523 ,",1,0,Expand
5124,EmbeddingBag,"11306, 25798, 10044",0,0,Expand
4144,_OpNamespace,an op namespace to dynamically bind operators into python.,1,0,Expand
4145,_OpNamespace,say a user has created a custom operator called my namespace my op .,0,0,Expand
4146,_OpNamespace,to,1,0,Expand
4147,_OpNamespace,"call this op, the user will write torch^ops.my namespace^my op .",0,0,Expand
4148,_OpNamespace,.,1,0,Expand
4149,_OpNamespace,"at startup, this operation will not yet be bound into python.",0,0,Expand
4150,_OpNamespace,"instead, the",1,0,Expand
4151,_OpNamespace,following sequence of magic tricks will occur,0,0,Expand
4152,_OpNamespace,1,1,0,Expand
4153,_OpNamespace,torch^ops.my namespace will invoke the getattr magic method,0,0,Expand
4154,_OpNamespace,"on the torch^ops object, which will create a new opnamespace",1,0,Expand
4155,_OpNamespace,object called my namespace and set it as an attribute on the ops,0,0,Expand
4156,_OpNamespace,object.,1,0,Expand
4157,_OpNamespace,2,0,0,Expand
4158,_OpNamespace,torch^ops.my namespace^my op will then invoke getattr on,1,0,Expand
4159,_OpNamespace,"the my namespace object, which will retrieve the operation via",0,0,Expand
4160,_OpNamespace,"torch^get operation , a function bound from c , and then in a similar",1,0,Expand
4162,_OpNamespace,3,0,0,Expand
4163,_OpNamespace,torch^ops.my namespace^my op .,1,0,Expand
4164,_OpNamespace,then calls this new operation,0,0,Expand
4165,_OpNamespace,and subsequent accesses will incur no further lookup the namespace and,1,0,Expand
4166,_OpNamespace,operation will already exist .,0,0,Expand
5196,EnforceUnique,raises an error if a key is seen more than once.,1,0,Expand
5198,Error,each error is a section in the output of cuda memcheck.,0,0,Expand
5209,ExceptionWrapper,wraps an exception plus traceback to communicate across threads,1,0,Expand
5211,ExternalInitializer,this class is used in cases when the parameter should not be initialized by,0,0,Expand
5212,ExternalInitializer,"the initializer, but rather provided in the workspace when param init net is",1,0,Expand
5213,ExternalInitializer,executed.,0,0,Expand
5214,ExternalInitializer,current version is not doing any real sanity checks to the parameter.,1,0,Expand
5219,FisherSnedecor,creates a fisher snedecor distribution parameterized by attr df1 and attr df2 .,0,0,Expand
5220,FisherSnedecor,example,1,0,Expand
5221,FisherSnedecor,"m fishersnedecor torch^tensor 10 , torch^tensor 20",0,0,Expand
5222,FisherSnedecor,m^sample # fisher snedecor distributed with df1 1 and df2 2,1,0,Expand
5223,FisherSnedecor,tensor 02453,0,0,Expand
5224,FisherSnedecor,args,1,0,Expand
5225,FisherSnedecor,df1 float or tensor degrees of freedom parameter 1,0,0,Expand
5226,FisherSnedecor,df2 float or tensor degrees of freedom parameter 2,1,0,Expand
5235,LastNWindowCollector,collect last n samples from input record.,0,0,Expand
4212,Adadelta,implements adadelta algorithm.,1,0,Expand
5236,LastNWindowCollector,"if you have complex data,",0,0,Expand
4213,Adadelta,it has been proposed in adadelta an adaptive learning rate method .,1,0,Expand
5237,LastNWindowCollector,use packrecords to pack it before using this layer.,0,0,Expand
4214,Adadelta,arguments,1,0,Expand
5238,LastNWindowCollector,this layer is not thread safe.,0,0,Expand
4215,Adadelta,params iterable iterable of parameters to optimize or dicts defining,1,0,Expand
4216,Adadelta,parameter groups,0,0,Expand
4217,Adadelta,"rho float, optional coefficient used for computing a running average",1,0,Expand
4218,Adadelta,of squared gradients default 09,0,0,Expand
4219,Adadelta,"eps float, optional term added to the denominator to improve",1,0,Expand
5243,LBFGS,"implements l bfgs algorithm, heavily inspired by minfunc",0,0,Expand
4220,Adadelta,numerical stability default 1e 6,1,0,Expand
4221,Adadelta,"lr float, optional coefficient that scale delta before it is applied",0,0,Expand
4222,Adadelta,to the parameters default 10,1,0,Expand
4223,Adadelta,"weight decay float, optional weight decay l2 penalty default 0",0,0,Expand
5252,LBFGS,note,1,0,Expand
5253,LBFGS,this is a very memory intensive optimizer it requires additional,0,0,Expand
5254,LBFGS,param bytes history size 1 bytes .,1,0,Expand
5255,LBFGS,if it doesn t fit in memory,0,0,Expand
5256,LBFGS,"try reducing the history size, or use a different algorithm.",1,0,Expand
5257,LBFGS,arguments,0,0,Expand
5258,LBFGS,lr float learning rate default 1,1,0,Expand
5259,LBFGS,max iter int maximal number of iterations per optimization step,0,0,Expand
5260,LBFGS,default 20,1,0,Expand
4237,Adam,implements adam algorithm.,0,0,Expand
5261,LBFGS,max eval int maximal number of function evaluations per optimization,1,0,Expand
4238,Adam,it has been proposed in adam a method for stochastic optimization .,0,0,Expand
